,mean_test_recall_score,mean_test_f1_score,mean_test_fbeta_score,mean_test_accuracy_score,mean_test_balanced_accuracy,mean_test_auc,mean_test_precision_score
0,0.6549708059051152,0.6682184137877992,0.657574032778904,0.7110131901882549,0.7054039325104315,0.7054039325104315,0.6820697933500323
1,0.6577667052527387,0.6691688366126152,0.6600125855861402,0.711013304448375,0.7056841474599511,0.7056841474599511,0.6810191713482716
2,0.6608677643160402,0.6715992777675369,0.6629849736669016,0.7128063313817705,0.7076072552330325,0.7076072552330324,0.6827064656527946
3,0.6627322757162865,0.6715945036575874,0.6644841709297767,0.711978402552114,0.7070491979674328,0.7070491979674328,0.6807208857703156
4,0.6450333014578825,0.6623078250120934,0.6483990780657573,0.7078384156234718,0.7015529150111072,0.7015529150111072,0.6807704409754702
5,0.6450333014578824,0.6621145677577963,0.6483641581986591,0.7075624203035664,0.7013045295168201,0.70130452951682,0.6803320616518246
6,0.6487556714873224,0.6651804855341324,0.6519629392744779,0.7099076663970129,0.7037866782672578,0.7037866782672579,0.6826360476220906
7,0.6496870594346996,0.6647763550877425,0.6526412167018184,0.7089415970822536,0.7030104447695108,0.7030104447695108,0.6807050626721893
8,0.6540376824522461,0.6676484559367365,0.6567087083730758,0.7107367378278694,0.7050615635311405,0.7050615635311405,0.681928741489724
9,0.6549699381523694,0.6680713512100317,0.657542960553214,0.7108748783129721,0.7052793058869149,0.7052793058869149,0.6817903282203722
10,0.6590052776722012,0.6706158764361967,0.6612904687177209,0.7123923669669422,0.7070485901525437,0.7070485901525436,0.6827065357419798
11,0.6577629449908394,0.6699770591288542,0.6601652188092587,0.7121163716470368,0.7066758093061499,0.7066758093061499,0.682719249716528
12,0.6465923638915356,0.6591287236681443,0.6490341598549506,0.7030092116508758,0.6973647363421911,0.6973647363421911,0.6725456704002138
13,0.6484565860408665,0.6601580829848986,0.6507301026517255,0.7035613165508069,0.6980484619225692,0.6980484619225694,0.6727604198984962
14,0.6593199826680851,0.6645509762295899,0.6603534144040658,0.7042509335051804,0.6997543778218717,0.6997543778218717,0.6699456771989732
15,0.6621155927647934,0.6665197250175461,0.6629832196761961,0.705631138624948,0.7012763756173693,0.7012763756173693,0.6710925660779127
16,0.6549708059051152,0.6682184137877992,0.657574032778904,0.7110131901882549,0.7054039325104315,0.7054039325104315,0.6820697933500323
17,0.6577667052527387,0.6691688366126152,0.6600125855861402,0.711013304448375,0.7056841474599511,0.7056841474599511,0.6810191713482716
18,0.6608677643160402,0.6715992777675369,0.6629849736669016,0.7128063313817705,0.7076072552330325,0.7076072552330324,0.6827064656527946
19,0.6627322757162865,0.6715945036575874,0.6644841709297767,0.711978402552114,0.7070491979674328,0.7070491979674328,0.6807208857703156
20,0.6450333014578825,0.6623078250120934,0.6483990780657573,0.7078384156234718,0.7015529150111072,0.7015529150111072,0.6807704409754702
21,0.6450333014578824,0.6621145677577963,0.6483641581986591,0.7075624203035664,0.7013045295168201,0.70130452951682,0.6803320616518246
22,0.6487556714873224,0.6651804855341324,0.6519629392744779,0.7099076663970129,0.7037866782672578,0.7037866782672579,0.6826360476220906
23,0.6496870594346996,0.6647763550877425,0.6526412167018184,0.7089415970822536,0.7030104447695108,0.7030104447695108,0.6807050626721893
24,0.6540376824522461,0.6676484559367365,0.6567087083730758,0.7107367378278694,0.7050615635311405,0.7050615635311405,0.681928741489724
25,0.6549699381523694,0.6680713512100317,0.657542960553214,0.7108748783129721,0.7052793058869149,0.7052793058869149,0.6817903282203722
26,0.6590052776722012,0.6706158764361967,0.6612904687177209,0.7123923669669422,0.7070485901525437,0.7070485901525436,0.6827065357419798
27,0.6577629449908394,0.6699770591288542,0.6601652188092587,0.7121163716470368,0.7066758093061499,0.7066758093061499,0.682719249716528
28,0.6465923638915356,0.6591287236681443,0.6490341598549506,0.7030092116508758,0.6973647363421911,0.6973647363421911,0.6725456704002138
29,0.6484565860408665,0.6601580829848986,0.6507301026517255,0.7035613165508069,0.6980484619225692,0.6980484619225694,0.6727604198984962
30,0.6593199826680851,0.6645509762295899,0.6603534144040658,0.7042509335051804,0.6997543778218717,0.6997543778218717,0.6699456771989732
31,0.6621155927647934,0.6665197250175461,0.6629832196761961,0.705631138624948,0.7012763756173693,0.7012763756173693,0.6710925660779127
32,0.6549708059051152,0.6682184137877992,0.657574032778904,0.7110131901882549,0.7054039325104315,0.7054039325104315,0.6820697933500323
33,0.6577667052527387,0.6691688366126152,0.6600125855861402,0.711013304448375,0.7056841474599511,0.7056841474599511,0.6810191713482716
34,0.6608677643160402,0.6715992777675369,0.6629849736669016,0.7128063313817705,0.7076072552330325,0.7076072552330324,0.6827064656527946
35,0.6627322757162865,0.6715945036575874,0.6644841709297767,0.711978402552114,0.7070491979674328,0.7070491979674328,0.6807208857703156
36,0.6450333014578825,0.6623078250120934,0.6483990780657573,0.7078384156234718,0.7015529150111072,0.7015529150111072,0.6807704409754702
37,0.6450333014578824,0.6621145677577963,0.6483641581986591,0.7075624203035664,0.7013045295168201,0.70130452951682,0.6803320616518246
38,0.6487556714873224,0.6651804855341324,0.6519629392744779,0.7099076663970129,0.7037866782672578,0.7037866782672579,0.6826360476220906
39,0.6496870594346996,0.6647763550877425,0.6526412167018184,0.7089415970822536,0.7030104447695108,0.7030104447695108,0.6807050626721893
40,0.6540376824522461,0.6676484559367365,0.6567087083730758,0.7107367378278694,0.7050615635311405,0.7050615635311405,0.681928741489724
41,0.6549699381523694,0.6680713512100317,0.657542960553214,0.7108748783129721,0.7052793058869149,0.7052793058869149,0.6817903282203722
42,0.6590052776722012,0.6706158764361967,0.6612904687177209,0.7123923669669422,0.7070485901525437,0.7070485901525436,0.6827065357419798
