,mean_test_recall_score,mean_test_f1_score,mean_test_fbeta_score,mean_test_accuracy_score,mean_test_balanced_accuracy,mean_test_auc,mean_test_precision_score
0,0.8752370084269663,0.6400257745061395,0.8094880316686361,0.5535157988429017,0.5882491764177594,0.5882491764177593,0.5228081720580584
1,0.7071629213483146,0.49643364984679156,0.6468856496339072,0.552816199376947,0.5664621713340559,0.5664621713340557,0.39796346585090797
2,0.14921875,0.16050420168067228,0.15134706814580032,0.5912799287939474,0.5501338505244755,0.5501338505244755,0.17363636363636364
3,0.5716162216319493,0.5465533368495656,0.5659072827650715,0.7030164663996441,0.6876293738824106,0.6876293738824106,0.5283831105205727
4,0.5598407136865651,0.49601540809747496,0.5445202619048543,0.6353386737872719,0.6380094751597507,0.6380094751597507,0.45505222153284053
5,0.25,0.1576782449725777,0.2237934613388687,0.5358727191811304,0.5,0.5,0.11515353805073432
6,0.5149051966292135,0.44971785769070627,0.4908723816192019,0.5838767245215843,0.5880156477862857,0.5880156477862857,0.4579271249217142
7,0.7311460308291066,0.717136104269716,0.7281312869789365,0.744076546506453,0.7434599282005241,0.7434599282005241,0.7056325723323487
8,0.0,0.0,0.0,0.5555656430796618,0.5,0.5,0.0
9,0.4096808337404332,0.37199231974129654,0.40146488399747243,0.6582937249666222,0.6211139128746394,0.6211139128746392,0.341264930287479
10,0.4533762057877814,0.31310928371319524,0.41434585215932895,0.5335362705829996,0.5417565960445756,0.5417565960445756,0.24341815004599365
11,0.7376755123010905,0.7158419020861237,0.7331530481980697,0.7413965287049399,0.7403563939860703,0.7403563939860703,0.6957933129486303
12,0.0,0.0,0.0,0.5555656430796618,0.5,0.5,0.0
13,0.19212218649517684,0.17445255474452553,0.1883075953356445,0.5902785936804629,0.5575336959873145,0.5575336959873145,0.15975935828877005
14,0.0,0.0,0.0,0.5555656430796618,0.5,0.5,0.0
15,0.19292604501607716,0.1749271137026239,0.1890359168241966,0.5906123720516244,0.5579356252477646,0.5579356252477646,0.16
16,0.0,0.0,0.0,0.5555656430796618,0.5,0.5,0.0
17,0.0,0.0,0.0,0.5555656430796618,0.5,0.5,0.0
18,0.11640625,0.13720073664825047,0.12004511762810183,0.580599020916778,0.5366413534382284,0.5366413534382284,0.16704035874439463
19,0.2171875,0.18098958333333334,0.2088341346153846,0.5916137071651091,0.5590599504662005,0.5590599504662005,0.15513392857142858
20,0.0,0.0,0.0,0.5555656430796618,0.5,0.5,0.0
21,0.0,0.0,0.0,0.5555656430796618,0.5,0.5,0.0
22,0.0,0.0,0.0,0.5555656430796618,0.5,0.5,0.0
23,0.0,0.0,0.0,0.5555656430796618,0.5,0.5,0.0
24,0.5161464694268034,0.49418498503544195,0.5101782655876008,0.65430173564753,0.6329531450980365,0.6329531450980364,0.4870317189613971
25,0.7131680662686514,0.6785940159125001,0.7054499101643226,0.7020235870048954,0.7048973263798806,0.7048973263798805,0.6524058671947034
26,0.5629331465190217,0.5000877449380002,0.5479215672326588,0.6392861593235426,0.6389340107891832,0.6389340107891832,0.459549761804377
27,0.5765085592737339,0.5412585257063878,0.5685142692240908,0.6960200267022697,0.6784414094392655,0.6784414094392655,0.515999021882792
28,0.21302250803858522,0.1660401002506266,0.20161290322580647,0.5699181130396084,0.5431550896357309,0.543155089635731,0.1360369609856263
29,0.7912454455707539,0.670988647871154,0.7568456302752351,0.6422754784156653,0.6637843532299521,0.663784353229952,0.6128154118689427
30,0.7991796975425046,0.6855052772122632,0.7722698592536144,0.6780075656430796,0.6902999234601277,0.6902999234601277,0.6093323107227346
31,0.7674055753400395,0.7156438586940815,0.7562521321846524,0.729386292834891,0.734084017466174,0.734084017466174,0.6723372196848553
32,0.3995176848874598,0.31671921996964936,0.3758178534508272,0.5716039163328883,0.5462200296583417,0.5462200296583417,0.28125407925407925
33,0.5211548767416935,0.509637564555297,0.5186503174377346,0.6743235425011126,0.6534187575229274,0.6534187575229274,0.5004965592329891
34,0.86565019339205,0.6671985326897119,0.8152040900956066,0.6119910992434356,0.6321083186167418,0.6321083186167419,0.5486892515569085
35,0.7769363626076065,0.719136649990874,0.7643132388123857,0.7307236315086783,0.7364218785332182,0.7364218785332182,0.6723598656950827
36,0.13623595505617977,0.15251572327044027,0.1392078071182549,0.5915656430796618,0.540833713568699,0.540833713568699,0.1732142857142857
37,0.38720561594202896,0.3504464834813411,0.37872392454332415,0.6333360035603026,0.6101814850694935,0.6101814850694935,0.3241994433172051
38,0.0,0.0,0.0,0.5555656430796618,0.5,0.5,0.0
39,0.3898964185393259,0.36378740401501325,0.3843713716008146,0.650613707165109,0.6207724907411525,0.6207724907411525,0.3410227502187521
40,0.426664402173913,0.3399075762194246,0.40588422524337564,0.5992906097018247,0.5825241683606069,0.5825241683606069,0.28271506509412203
41,0.48960193098833366,0.49317944856348467,0.48939784917816465,0.6656484201157098,0.6462214631346408,0.6462214631346409,0.5115618306638676
42,0.12971014492753624,0.14991624790619767,0.133303544831695,0.590946150422786,0.5422684388004018,0.5422684388004018,0.1775793650793651
43,0.7973045483980165,0.7255814072676814,0.7817829566881052,0.7330578549176681,0.7391665387004023,0.7391665387004023,0.6661808331987378
44,0.0,0.0,0.0,0.5555656430796618,0.5,0.5,0.0
45,0.42596558988764044,0.37407137728941464,0.4144175298676248,0.6529519359145528,0.6257410392375975,0.6257410392375975,0.33376539033960223
46,0.19131832797427653,0.15454545454545454,0.18262737875997548,0.5605732087227414,0.5319538699649331,0.5319538699649331,0.12962962962962962
47,0.3913544719915323,0.37146270394380543,0.38704544463645607,0.6566186025812195,0.6268768878332655,0.6268768878332653,0.516245563630218
