,mean_test_recall_score,mean_test_f1_score,mean_test_fbeta_score,mean_test_accuracy_score,mean_test_balanced_accuracy,mean_test_auc,mean_test_precision_score
0,0.8462569577245104,0.7997662467241553,0.8365290989093813,0.8116560570987654,0.8151226795449413,0.8151226795449414,0.7581388746683966
1,0.8460386647753726,0.7995406626290738,0.8363091561651196,0.8114390432098766,0.8149052354747364,0.8149052354747364,0.7579080949508274
2,0.8552626644670818,0.8466659421106182,0.8535279803218584,0.8623167438271604,0.8616179170442967,0.8616179170442967,0.8382568272441235
3,0.8552629572206487,0.8466443908407622,0.8535237456968837,0.8622926311728396,0.8615964036181375,0.8615964036181375,0.8382153433131327
4,0.8469095354026392,0.7998936649082069,0.8370669759335445,0.8116560570987654,0.8151869428902787,0.8151869428902787,0.7578454113222
5,0.8470732551144925,0.8000266959753649,0.8372239474276932,0.8117766203703705,0.8153122999271188,0.8153122999271188,0.7579542020368428
6,0.8541766374998644,0.8459061822121254,0.8525088061598032,0.8616898148148147,0.8609436814451298,0.8609436814451297,0.8378041251703581
7,0.8541766374998644,0.8459061822121254,0.8525088061598032,0.8616898148148147,0.8609436814451298,0.8609436814451297,0.8378041251703581
8,0.8338424901312366,0.7739025825508563,0.821117663802081,0.7834442515432098,0.7884959595905504,0.7884959595905504,0.7220480697581845
9,0.8336255703915402,0.7737791227853723,0.8209214599770767,0.7833478009259258,0.7883875186407462,0.7883875186407462,0.7219968645736257
10,0.8515817016237264,0.8447877410813812,0.8502102730765663,0.8609182098765432,0.8599956171716169,0.859995617171617,0.8381477756391066
11,0.8515817016237264,0.8448104622765521,0.8502149365401538,0.8609423225308642,0.8600171681860899,0.8600171681860898,0.8381917934066907
12,0.8460947254078328,0.7996548548856209,0.8363777864336693,0.8115596064814814,0.815019595395548,0.815019595395548,0.7580700215833718
13,0.8460947254078328,0.7995726963564375,0.8363598361575509,0.8114631558641975,0.814932740025915,0.814932740025915,0.7579221063586123
14,0.8552626644670818,0.8466204233395234,0.8535186469195812,0.8622685185185186,0.8615747167678149,0.8615747167678149,0.8381685430375992
15,0.8552629572206487,0.8466444927875278,0.8535237124555762,0.8622926311728394,0.8615965124066073,0.8615965124066073,0.8382161760371145
16,0.8470732551144925,0.8000266959753649,0.8372239474276932,0.8117766203703705,0.8153122999271188,0.8153122999271188,0.7579542020368428
17,0.8470732551144925,0.8000060046366736,0.837219461598397,0.8117525077160495,0.8152905418766402,0.8152905418766402,0.7579166238742647
18,0.8541766374998644,0.8459061822121254,0.8525088061598032,0.8616898148148147,0.8609436814451298,0.8609436814451297,0.8378041251703581
19,0.8545014534374997,0.8460934431928493,0.8528057424348419,0.8618344907407407,0.8611060894139475,0.8611060894139473,0.8378583369396222
20,0.8336255703915402,0.7737599276743072,0.8209171209557622,0.7833236882716048,0.7883657795103114,0.7883657795103114,0.7219635962758529
21,0.8336255703915402,0.7737599276743072,0.8209171209557622,0.7833236882716048,0.7883657795103114,0.7883657795103114,0.7219635962758529
22,0.8515817016237264,0.8448333826031288,0.8502195487878479,0.8609664351851851,0.8600389262365685,0.8600389262365685,0.8382372853980267
23,0.8515817016237264,0.8448333826031288,0.8502195487878479,0.8609664351851851,0.8600389262365685,0.8600389262365685,0.8382372853980267
24,0.8460947254078328,0.7995925505272832,0.8363642284061523,0.8114872685185185,0.814954509360074,0.814954509360074,0.7579573419834127
25,0.8460947254078328,0.7995723518039383,0.8363597918181344,0.8114631558641975,0.8149327702296392,0.8149327702296392,0.7579211986792483
26,0.8549922772726193,0.8464887596322794,0.8532764393478482,0.8621720679012346,0.8614610145203547,0.8614610145203547,0.8381703303857844
27,0.8549922772726193,0.8464438523151313,0.8532673295702069,0.8621238425925927,0.8614174871357172,0.8614174871357172,0.8380820809866972
28,0.8470732551144925,0.8000060925763856,0.8372194031796925,0.8117525077160495,0.8152906997888779,0.8152906997888779,0.7579175060366394
29,0.8472915480636303,0.8001289841680677,0.8374168242614782,0.8118489583333333,0.8153997374749771,0.8153997374749771,0.7579641989703331
30,0.8545014534374997,0.8460934431928493,0.8528057424348419,0.8618344907407407,0.8611060894139475,0.8611060894139473,0.8378583369396222
31,0.8545014534374997,0.8460934431928493,0.8528057424348419,0.8618344907407407,0.8611060894139475,0.8611060894139473,0.8378583369396222
32,0.8336255703915402,0.773779481890287,0.8209215798276255,0.7833478009259258,0.7883873796485523,0.7883873796485523,0.7219971667957877
33,0.8336255703915402,0.7737791227853723,0.8209214599770767,0.7833478009259258,0.7883875186407462,0.7883875186407462,0.7219968645736257
34,0.8515817016237264,0.8448333826031288,0.8502195487878479,0.8609664351851851,0.8600389262365685,0.8600389262365685,0.8382372853980267
35,0.8515817016237264,0.8448106350436516,0.8502148769154828,0.8609423225308641,0.8600173260983276,0.8600173260983276,0.8381932533469763
