,mean_test_recall_score,mean_test_f1_score,mean_test_fbeta_score,mean_test_accuracy_score,mean_test_balanced_accuracy,mean_test_auc,mean_test_precision_score
3,0.5212527964205816,0.3992554410080183,0.48535297372506675,0.5466269841269841,0.5449401237004868,0.5449401237004868,0.3492563092383236
4,0.0,0.0,0.0,0.5555555555555556,0.5,0.5,0.0
5,0.5973154362416108,0.4348304897409618,0.5525740409461339,0.560515873015873,0.5651461316680425,0.5651461316680424,0.35161711489431696
6,0.5266666666666667,0.4228561093455287,0.49398097416752823,0.5753968253968255,0.5706810035842294,0.5706810035842294,0.3978174603174603
7,0.5391498881431768,0.43376627350191993,0.5064617987809581,0.5833333333333334,0.577952840684779,0.577952840684779,0.4043650793650794
8,0.41049962714392246,0.41188841190769526,0.4090719932471784,0.6240079365079365,0.6026201008853226,0.6026201008853226,0.760771874173936
9,0.5083818046234153,0.45440462358864364,0.49658230654534474,0.6408730158730159,0.6272909732296154,0.6272909732296154,0.41080333489169396
10,0.0,0.0,0.0,0.5555555555555556,0.5,0.5,0.0
11,0.30201342281879195,0.3390979423315015,0.30727539612625826,0.6250000000000001,0.5930744475947792,0.5930744475947792,0.4511111111111112
12,0.0,0.0,0.0,0.5555555555555556,0.5,0.5,0.0
13,0.0,0.0,0.0,0.5555555555555556,0.5,0.5,0.0
14,0.0,0.0,0.0,0.5555555555555556,0.5,0.5,0.0
15,0.0,0.0,0.0,0.5555555555555556,0.5,0.5,0.0
16,0.34304250559284116,0.38036398467432947,0.3495025808306151,0.6319444444444445,0.6026973400446141,0.6026973400446142,0.4371794871794872
17,0.4216554809843401,0.4155829757984945,0.42010431314830327,0.6299603174603174,0.6089694996396218,0.6089694996396218,0.4135895615125156
18,0.5692170022371364,0.631834476228069,0.5798064781598439,0.7162698412698413,0.7015674645670953,0.7015674645670953,0.7337912344640687
19,0.45913497390007457,0.5122017601366787,0.4663479982417276,0.6537698412698413,0.6339289382754355,0.6339289382754355,0.656412966878083
20,0.4563758389261745,0.4668619668619669,0.4584139663693551,0.6785714285714285,0.6568866716912513,0.6568866716912513,0.4781435688630684
21,0.566890380313199,0.6036874640422067,0.5724161976512115,0.6825396825396824,0.6709061373898427,0.6709061373898427,0.6817653890824622
22,0.5780462341536167,0.608698612703236,0.5823270822248059,0.685515873015873,0.6747254918683673,0.6747254918683673,0.6782768006244496
23,0.6516331096196868,0.6673461684825828,0.6545545251639856,0.7142857142857143,0.7079347002107212,0.7079347002107212,0.6861610053520381
24,0.47519761372110364,0.45458614853050205,0.4702618789306095,0.6597222222222222,0.6411312853455919,0.6411312853455919,0.4426807760141093
25,0.0,0.0,0.0,0.5555555555555556,0.5,0.5,0.0
26,0.5106785980611485,0.46878306878306875,0.5016040871102817,0.6607142857142857,0.6454452925521276,0.6454452925521275,0.4341057635175282
27,0.2921551081282625,0.36592592592592593,0.30427823945829485,0.6388888888888888,0.6041209864908653,0.6041209864908653,0.4976483279395901
28,0.21252796420581654,0.22222222222222218,0.2143985556307831,0.6091269841269841,0.5697220926198423,0.5697220926198423,0.23284313725490194
29,0.22444444444444445,0.22824858757062147,0.22519509476031216,0.6121031746031745,0.5727956989247311,0.5727956989247311,0.232183908045977
30,0.21923937360178972,0.2410824108241083,0.2232854864433812,0.6289682539682541,0.5882293124693441,0.5882293124693441,0.2677595628415301
31,0.18344519015659955,0.1959378733572282,0.18581463856786765,0.5892857142857143,0.5489418464151982,0.5489418464151982,0.21025641025641026
