bene2,1Dcnn,2,Precision,0.49473684210526314
bene2,1Dcnn,2,Recall,0.3263888888888889
bene2,1Dcnn,2,Brier_score,0.30250347705146036
bene2,1Dcnn,2,KS_stat,0.5208333333333333
bene2,1Dcnn,3,AUC,0.6895490268814355
bene2,1Dcnn,3,F1_score,0.5038759689922481
bene2,1Dcnn,3,F_beta,0.5803571428571429
bene2,1Dcnn,3,Accuracy,0.6439499304589708
bene2,1Dcnn,3,Balanced_Accuracy,0.6323093335053696
bene2,1Dcnn,3,Precision,0.43261231281198004
bene2,1Dcnn,3,Recall,0.6032482598607889
bene2,1Dcnn,3,Brier_score,0.3560500695410292
bene2,1Dcnn,3,KS_stat,0.7842227378190255
bene2,1Dcnn,4,AUC,0.6672734017331119
bene2,1Dcnn,4,F1_score,0.42997542997543003
bene2,1Dcnn,4,F_beta,0.41060534960112627
bene2,1Dcnn,4,Accuracy,0.6773296244784422
bene2,1Dcnn,4,Balanced_Accuracy,0.5997391807233357
bene2,1Dcnn,4,Precision,0.45691906005221933
bene2,1Dcnn,4,Recall,0.4060324825986079
bene2,1Dcnn,4,Brier_score,0.3226703755215577
bene2,1Dcnn,4,KS_stat,0.6821345707656612
bene2,1Dcnn,5,AUC,0.6817590094397225
bene2,1Dcnn,5,F1_score,0.4610458911419424
bene2,1Dcnn,5,F_beta,0.4925883694412771
bene2,1Dcnn,5,Accuracy,0.6488178025034771
bene2,1Dcnn,5,Balanced_Accuracy,0.6065879907929874
bene2,1Dcnn,5,Precision,0.4268774703557312
bene2,1Dcnn,5,Recall,0.5011600928074246
bene2,1Dcnn,5,Brier_score,0.35118219749652296
bene2,1Dcnn,5,KS_stat,0.06591677284530334
german,1Dcnn,1,AUC,0.6007738095238094
german,1Dcnn,1,F1_score,0.2524271844660194
german,1Dcnn,1,F_beta,0.22298456260720412
german,1Dcnn,1,Accuracy,0.615
german,1Dcnn,1,Balanced_Accuracy,0.5011904761904762
german,1Dcnn,1,Precision,0.3023255813953488
german,1Dcnn,1,Recall,0.21666666666666667
german,1Dcnn,1,Brier_score,0.385
german,1Dcnn,1,KS_stat,0.330952380952381
german,1Dcnn,2,AUC,0.5714880952380952
german,1Dcnn,2,F1_score,0.4615384615384615
german,1Dcnn,2,F_beta,0.8108108108108109
german,1Dcnn,2,Accuracy,0.3
german,1Dcnn,2,Balanced_Accuracy,0.5
german,1Dcnn,2,Precision,0.3
german,1Dcnn,2,Recall,1.0
german,1Dcnn,2,Brier_score,0.7
german,1Dcnn,2,KS_stat,0.0
german,1Dcnn,3,AUC,0.6195238095238096
german,1Dcnn,3,F1_score,0.2
german,1Dcnn,3,F_beta,0.14285714285714285
german,1Dcnn,3,Accuracy,0.68
german,1Dcnn,3,Balanced_Accuracy,0.5238095238095238
german,1Dcnn,3,Precision,0.4
german,1Dcnn,3,Recall,0.13333333333333333
german,1Dcnn,3,Brier_score,0.32
german,1Dcnn,3,KS_stat,0.0
german,1Dcnn,4,AUC,0.6667261904761904
german,1Dcnn,4,F1_score,0.32098765432098764
german,1Dcnn,4,F_beta,0.23172905525846704
german,1Dcnn,4,Accuracy,0.725
german,1Dcnn,4,Balanced_Accuracy,0.5797619047619047
german,1Dcnn,4,Precision,0.6190476190476191
german,1Dcnn,4,Recall,0.21666666666666667
german,1Dcnn,4,Brier_score,0.275
german,1Dcnn,4,KS_stat,0.7714285714285715
german,1Dcnn,5,AUC,0.6136309523809523
german,1Dcnn,5,F1_score,0.32608695652173914
german,1Dcnn,5,F_beta,0.26223776223776224
german,1Dcnn,5,Accuracy,0.69
german,1Dcnn,5,Balanced_Accuracy,0.5642857142857143
german,1Dcnn,5,Precision,0.46875
german,1Dcnn,5,Recall,0.25
german,1Dcnn,5,Brier_score,0.31
german,1Dcnn,5,KS_stat,0.9833333333333333
