,test_auc,test_f1_score,test_fbeta_score,test_accuracy_score,test_balanced_accuracy,test_precision_score,test_recall_score
0,0.9349241021699366,0.38875305623471884,0.6720202874049028,0.8888888888888888,0.8568065039596715,0.2546036829463571,0.8217054263565892
1,0.9257723872876268,0.36299929922915203,0.6509173159085198,0.899,0.8570562165273564,0.23375451263537905,0.8119122257053292
2,0.9326882661670785,0.4150170648464164,0.6820731433699797,0.9047777777777778,0.8607992129254796,0.27864344637946836,0.8128342245989305
