UK keras_MLP AUC 0.9101786747685185
UK keras_MLP F1_score 0.2833099579242637
UK keras_MLP F_beta 0.6037059175134488
UK keras_MLP Accuracy 0.8296666666666667
UK keras_MLP Balanced_Accuracy 0.8354166666666667
UK keras_MLP Precision 0.1703204047217538
UK keras_MLP Recall 0.8416666666666667
