UK 1D_CNN AUC 0.6961469184027779
UK 1D_CNN F1_score 0.13358538122243227
UK 1D_CNN F_beta 0.30225263758197884
UK 1D_CNN Accuracy 0.7708333333333334
UK 1D_CNN Balanced_Accuracy 0.6131076388888889
UK 1D_CNN Precision 0.07869339272457312
UK 1D_CNN Recall 0.44166666666666665
