,mean_test_recall_score,mean_test_f1_score,mean_test_accuracy_score,mean_test_my_auc,mean_test_balanced_accuracy,mean_test_precision_score
0,0.7670744271009186,0.6348200106508542,0.7057683650383231,0.7868310327832962,0.7210747510879968,0.5424889174889175
1,0.7646720168991162,0.6349089759697139,0.7065701280512204,0.7872029003784972,0.7210747471882968,0.5438661568381216
2,0.7670744271009186,0.6369891184407624,0.7081726921537846,0.7870709501283741,0.7228765528897986,0.5458716212442856
3,0.7634729761317299,0.634620596205962,0.7065715709360667,0.7871335559126121,0.720775527104904,0.5442165560719889
4,0.7622739353643441,0.6336325565868054,0.7057712508080155,0.7871910764880142,0.7198757064209107,0.543423865625785
5,0.7646763455661464,0.6343422670041673,0.7057702888847848,0.7864077203453356,0.7204763109212112,0.5432394950065951
6,0.7670700984338884,0.632865298279206,0.7029682065133747,0.786034885624528,0.7189704846523796,0.5399739293020563
7,0.7622782640313742,0.6316770310672153,0.7033688475390156,0.7863417374208742,0.718076068952624,0.5405593024967571
8,0.7646763455661464,0.6330448400191716,0.7041691676670668,0.7866703417439723,0.7192751097200101,0.5414272454680055
9,0.7646763455661464,0.6330517413061432,0.7041696486286823,0.7865052362442176,0.7192751097200101,0.5414466115493632
10,0.7634773047987603,0.6349173825721919,0.7069726929233232,0.7854556085836766,0.7210779917387194,0.5448774029294438
11,0.7658710576665021,0.6340640674271202,0.7049699687567333,0.7851715466342899,0.7201727660704883,0.5423494144955333
12,0.7682691392012743,0.635407344693485,0.7057698079231693,0.7851610330430162,0.7213718068378746,0.5430138031200693
13,0.7694681799686606,0.6363759208125878,0.7065706090128359,0.7854529801858581,0.7222716275218678,0.5438948178313715
14,0.7682691392012743,0.6347699624932753,0.7049694877951181,0.7854849109296816,0.7207712062372739,0.5422100609959792
15,0.7646763455661464,0.6348710450346204,0.7065701280512204,0.7849533974147641,0.7210769115218119,0.5439920238377735
16,0.7682777965353349,0.6361549783571518,0.7065720518976821,0.7842814713006646,0.7219767361055053,0.5440782464320923
17,0.7694725086356907,0.6361146987532612,0.7061704489488103,0.7841735120051095,0.7219734915550826,0.5434155297962177
18,0.7682691392012743,0.6357449391781713,0.7061709299104257,0.7844652173665497,0.7216721071381746,0.5435544624096752
19,0.7694725086356907,0.635497296382178,0.7053701288207591,0.7845320582250173,0.721372890954482,0.542537898010896
20,0.7598715251625414,0.6312405273545844,0.7037690076030412,0.7829880577926186,0.7177736004191085,0.5411039385063291
21,0.7622696066973136,0.6332319163637289,0.7053701288207591,0.7825472746985357,0.7195732417870953,0.5428755502840275
22,0.7634729761317299,0.6317125648421263,0.7029677255517591,0.7826097946893729,0.7180728244022013,0.5399614429270538
23,0.7646720168991162,0.6327050051397568,0.7037685266414258,0.7827153361709112,0.7189726450861947,0.5407731926386533
24,0.7646720168991162,0.6327411192487866,0.7037690076030412,0.7830461711224249,0.7189726450861947,0.5408885258263165
25,0.7526729518911947,0.6292257398688653,0.7037709314495029,0.7812779457378579,0.7159761155852369,0.5418830581183522
26,0.7610662372628973,0.6328940974727174,0.7053696478591437,0.7812498600982615,0.7192718573701873,0.5429816639575485
27,0.7610705659299276,0.6322248934951045,0.7045702896543232,0.7814072987877626,0.718673421103102,0.5420249832277354
28,0.7598671964955113,0.6306320118447214,0.7029701303598362,0.7814612082409397,0.7171708354849927,0.5404381215199825
29,0.7622696066973136,0.6326941351331595,0.7045707706159386,0.7815239154173783,0.7189726411864946,0.5422464171701395
30,0.7550710334259668,0.6318019952214465,0.7061733347185029,0.7810713474298129,0.7183763575538241,0.5447027376811082
31,0.7562657455263228,0.6305349108631154,0.7041706105519131,0.7807382662510834,0.7171719118022004,0.542126812710703
32,0.7538633353245202,0.6285561958995117,0.7025694893341953,0.7804950497597823,0.7153701061006985,0.5404639796696525
33,0.755058047424876,0.628859862902416,0.7025699702958107,0.7805875818420295,0.7156671618505762,0.5405152137014765
34,0.755058047424876,0.6291867941162707,0.7029696493982208,0.7805615942410479,0.7159674621508764,0.5408761783834529
35,0.7442623518513708,0.626204261831214,0.7033712523470927,0.779495864719094,0.7135726173671268,0.5422772755876477
36,0.7538633353245202,0.6308530023886633,0.7053720526672208,0.778875184563053,0.7174722082028007,0.5440167879034882
37,0.7514609251227178,0.6284623383538487,0.7033707713854772,0.7790819310596989,0.7153701022009985,0.5417388390256227
38,0.7526599658901039,0.6291595549345306,0.7037709314495029,0.7790856981699253,0.7159696225846917,0.5421385982294904
39,0.7514652537897479,0.6288306167646421,0.7037714124111183,0.779178854204177,0.715672566834814,0.5421649979580572
40,0.7466690907202036,0.6289343838279023,0.7057736556160926,0.7775113073752141,0.7159771880027445,0.5450341763005299
41,0.7490628435879455,0.6290122510914989,0.7049709306799644,0.7777030127288548,0.7159728632354142,0.5437790999710953
42,0.7478594741535293,0.6282636740867963,0.7045702896543232,0.7779167006915495,0.7153711785182061,0.5434511614763454
43,0.7478594741535293,0.6266121900914424,0.7025694893341953,0.7776876479107474,0.7138696770167045,0.5408645094190224
44,0.746660433386143,0.6273213851269159,0.7037704504878874,0.7779711405039302,0.7144713578342126,0.5425257527319834
