,mean_test_recall_score,mean_test_f1_score,mean_test_accuracy_score,mean_test_my_auc,mean_test_balanced_accuracy,mean_test_precision_score
175,0.6760416666666668,0.18777146738512748,0.7660833333333333,0.7975571017795139,0.7229383680555556,0.10902766720758039
176,0.678125,0.18819615352806676,0.766,0.7974681260850695,0.7238932291666668,0.10926096979849918
177,0.6770833333333334,0.18737707351436042,0.7650833333333334,0.7981140136718748,0.7229166666666668,0.10873590636917095
178,0.6802083333333333,0.18807914597606187,0.7650833333333332,0.7982808430989584,0.7244140625000001,0.10912712174244991
179,0.6802083333333334,0.18857765726713296,0.765875,0.7984719509548611,0.7248263888888888,0.10946255750656357
180,0.6749999999999999,0.18681085563067326,0.7649583333333334,0.7971232096354166,0.7218532986111111,0.10840672117766707
181,0.6760416666666668,0.1871320018767956,0.7650833333333334,0.7972083875868056,0.7224175347222221,0.10859780688984055
182,0.6791666666666667,0.1871567750233698,0.7640416666666668,0.7979063585069444,0.7233723958333332,0.1085333725396574
183,0.6791666666666666,0.1876269964643342,0.7647499999999999,0.7980277506510416,0.7237413194444445,0.10884919699860372
184,0.6791666666666667,0.1881219970641189,0.7655416666666666,0.7984137641059027,0.7241536458333333,0.10918258967207593
185,0.6760416666666668,0.18636667644483088,0.7639166666666667,0.7971611870659722,0.7218098958333333,0.10808131049639579
186,0.678125,0.18783536019571376,0.7654583333333335,0.7974339463975694,0.7236111111111111,0.10901677476552896
187,0.6822916666666666,0.1880599749147356,0.7643749999999999,0.7981731499565973,0.7250434027777778,0.10906095956419253
188,0.6864583333333333,0.18894790465662847,0.7642916666666667,0.7982278103298611,0.7269965277777777,0.10955119835516935
189,0.6833333333333332,0.18873389681193675,0.7650416666666667,0.7985484483506946,0.7258897569444445,0.10948739322610783
190,0.678125,0.18751562746292608,0.7649583333333333,0.7968339029947917,0.7233506944444444,0.10880075769689418
191,0.6822916666666666,0.18861209562703374,0.7652083333333334,0.7971256510416667,0.7254774305555557,0.10943224585905748
192,0.68125,0.18772446273449328,0.7642083333333334,0.7978081597222223,0.7244574652777779,0.10886153822653503
