,mean_test_recall_score,mean_test_f1_score,mean_test_accuracy_score,mean_test_my_auc,mean_test_balanced_accuracy,mean_test_precision_score
0,0.27499999999999997,0.3497351584885771,0.9594999999999999,0.8716564263237846,0.6315104166666666,0.4899710747752916
1,0.29791666666666666,0.35886408668623265,0.9585833333333333,0.8784476725260416,0.6420138888888889,0.46930445888060185
2,0.33125,0.37689962467900023,0.9569583333333332,0.8774395751953126,0.6571397569444444,0.4587315507911041
3,0.2791666666666667,0.3536183154164286,0.9595833333333333,0.8720347086588541,0.6335503472222223,0.49245405545814663
4,0.340625,0.31337503135900446,0.9400000000000001,0.8164023844401043,0.6527994791666666,0.29946962624812173
5,0.3364583333333333,0.328744675889729,0.942875,0.8313892279730903,0.6523003472222222,0.33961008992176683
6,0.2989583333333334,0.32391362770974247,0.9503333333333334,0.8349053276909723,0.6382161458333333,0.3608263660309123
7,0.3020833333333333,0.2894148840582094,0.9439166666666666,0.8290826416015623,0.6363715277777778,0.3302949314282288
8,0.31666666666666665,0.2984102545133976,0.9405833333333332,0.7612203640407986,0.6416232638888889,0.2823738588505651
9,0.3072916666666667,0.2921392697131279,0.9403333333333332,0.7190549723307292,0.6370008680555556,0.2790241571579621
10,0.30104166666666665,0.2924876837691208,0.94175,0.7785860188802083,0.6347439236111111,0.2850356229272622
11,0.31666666666666665,0.2974657367035025,0.9407500000000001,0.8118082004123263,0.6417100694444444,0.2825213937454621
12,0.29062499999999997,0.37658318862925705,0.9619583333333334,0.8951781548394098,0.6402777777777778,0.5447182179892361
13,0.2552083333333333,0.3551164357835665,0.9630000000000001,0.9040668402777778,0.6238498263888889,0.5952777777777778
14,0.16145833333333334,0.22307136940396852,0.9604583333333334,0.8220896402994792,0.5776041666666667,0.5461753731343283
15,0.10312500000000001,0.14036782679548362,0.9599583333333334,0.738508775499132,0.5493923611111111,0.2611498257839721
16,0.28125,0.33116781303217563,0.9547500000000001,0.8648107910156249,0.6320312499999999,0.40361117960926207
17,0.3104166666666666,0.355143835600001,0.9550833333333334,0.8609547254774306,0.6461805555555555,0.4155580870409046
18,0.2916666666666667,0.339553773816722,0.9549166666666666,0.8610700141059028,0.637109375,0.4114880970762143
19,0.23020833333333335,0.2545785471445801,0.9567916666666667,0.8334105088975695,0.6086371527777777,0.2854372408031745
20,0.3260416666666667,0.31388303942473733,0.9430833333333334,0.8446445041232639,0.6474175347222222,0.3026914903112398
21,0.309375,0.2985827836969389,0.941875,0.8419668240017361,0.6388020833333333,0.2886028336189242
22,0.3260416666666667,0.3046795619703411,0.9404583333333334,0.7851708984375,0.6460503472222222,0.28611543688228563
23,0.31979166666666664,0.29161616980563226,0.938125,0.8445163981119791,0.6418402777777777,0.2684729064039409
