,mean_test_recall_score,mean_test_f1_score,mean_test_accuracy_score,mean_test_my_auc,mean_test_balanced_accuracy,mean_test_precision_score
143,0.768816425120773,0.6117234645092064,0.7072307685891867,0.7940070422387331,0.7248205324809032,0.5079579107803829
144,0.7682367149758454,0.6125452532403626,0.7084474949181437,0.7940726934047052,0.7255242193855879,0.5093376846454704
145,0.7722906602254428,0.6113369887826546,0.7054925751680489,0.7943935479168017,0.724570566078941,0.5059600122100122
146,0.7682336956521739,0.6109439301542434,0.7065351467188279,0.7942025333220539,0.7241565895051729,0.5071520623669729
147,0.7722916666666667,0.6130753485841367,0.7075783528783769,0.7941681778284148,0.7260613822652756,0.5083050327624471
148,0.7711332528180354,0.6129987850439943,0.7079261184843585,0.7938433725470432,0.7259789463295343,0.5087048571033878
149,0.7705535426731078,0.6133845396102976,0.7086214683795301,0.793926353700944,0.7263100549927884,0.5094874674005938
150,0.7699728260869566,0.6112108037273222,0.7061875624296378,0.7947290528233152,0.7244051909868463,0.5067642002573509
151,0.7699748389694042,0.6122275891986129,0.7074047420505732,0.794340427019062,0.7252755466580751,0.5081485658103254
152,0.7717119565217391,0.6130382030111247,0.7077521450229719,0.7943275322721153,0.7260199126870992,0.5085054221143871
153,0.7693941223832527,0.6126036716495199,0.7080999106289535,0.7940899603963129,0.7256061521007172,0.5089175721968374
154,0.7699748389694042,0.6130677856936931,0.7084476762349351,0.7940689368740866,0.7260207031409366,0.5093038594904267
155,0.7722926731078905,0.6112509486473009,0.705318420389871,0.7950614109136026,0.7244473797730212,0.5058160150795631
156,0.7699738325281803,0.6127877335710888,0.7080998199705576,0.7943775041037604,0.7257718144260376,0.5089156591534149
157,0.7705525362318841,0.6123957172986132,0.7074044700753861,0.7942567949031777,0.7254402025421717,0.508125935438044
158,0.7711322463768115,0.6127068390889222,0.7075783528783769,0.7939372175664942,0.7257300576146353,0.5083049264195466
159,0.7705545491143316,0.6133837736461213,0.7086217403547174,0.7938220542920295,0.7263105582134003,0.509489780425741
160,0.7780837359098229,0.612873082383714,0.7051441749532974,0.7944359294417206,0.7259767909554081,0.5055526549495444
161,0.7676570048309178,0.6108158034749622,0.7065351467188279,0.7940567020885979,0.7239924368416885,0.507202919667917
162,0.7693961352657005,0.6124925718674902,0.707925937167567,0.7940381691709204,0.7254829657947978,0.5087509736285775
163,0.7705545491143319,0.612551105445379,0.7075783528783769,0.7936870899239485,0.725565401730539,0.5083331990146253
164,0.7688174315619968,0.612033638073229,0.7075784435367726,0.7936461655639312,0.7250694211958022,0.5083719072310773
165,0.7751922302737521,0.6117353498824075,0.7047968626392943,0.7944955022126706,0.7249036163788034,0.5052303134229997
166,0.7688154186795492,0.6117296775436595,0.7072307685891867,0.794044753786379,0.7248200292602912,0.5079636058569056
167,0.7699738325281803,0.6123608408336759,0.7075785341951683,0.7939622721033089,0.7253992361846068,0.5083326200825212
168,0.7688154186795492,0.6118546611425476,0.7074047420505734,0.7935766221252679,0.7249442220074348,0.5081444781742622
169,0.7693961352657004,0.6126056556394884,0.7081001826041406,0.7934938644583157,0.7256071585419411,0.5089230369445569
170,0.7751932367149759,0.6116288914879412,0.7046229798363036,0.7939132939636324,0.7247799268522718,0.5050745146832422
171,0.7693961352657005,0.6109426521534971,0.7060134983098556,0.7934059635917263,0.7241168455762184,0.506616198274397
172,0.7705545491143319,0.6118498262935628,0.7067091201802144,0.7933666928851356,0.7249444379948211,0.5073662054673381
173,0.7699758454106281,0.6119710697177128,0.7070567044694046,0.7930962811771792,0.7250276643843998,0.5077782169201813
174,0.7693971417069244,0.611784721414568,0.7070569764445916,0.7931391089260389,0.7248625052796916,0.5077782848846293
175,0.7763516505636071,0.6104235601901858,0.7027108129537792,0.7936367573633699,0.723744628063721,0.5029640347816569
176,0.768816425120773,0.6093606828043966,0.7042749422551348,0.7931837988161492,0.7227092557794625,0.5046969556045554
177,0.7682377214170693,0.6100320832802892,0.7053181484146838,0.7930591268469921,0.7232892531576156,0.5058648141603056
178,0.768816425120773,0.6107554678554113,0.7060137702850428,0.7928046982056248,0.7239511832508981,0.5066152328614232
179,0.7676580112721417,0.610821767915848,0.7065352373772235,0.7927233099586983,0.7239929400623004,0.5072093566522864
180,0.7711372785829308,0.6106639700932157,0.7049703828087023,0.7932079789040319,0.7238696825105414,0.5054904095228477
181,0.7659188808373592,0.6105650706864522,0.7068828216664138,0.7931158557840222,0.7237443385806269,0.50761476270404
182,0.768816425120773,0.6125960214623831,0.7082737934319443,0.7928190808656775,0.7255656889637644,0.5091502178520614
183,0.7670783011272143,0.6112195301615886,0.7072305872723953,0.7924896536042295,0.7243240487255544,0.508008605850684
184,0.7664995974235104,0.6117408586647443,0.7080999106289535,0.7924725808512783,0.7247798533565639,0.5089839363717862
185,0.7717149758454106,0.6101096716693833,0.7041016940609142,0.7928062168669349,0.7234133746589199,0.5044851462752017
186,0.7670783011272141,0.6114834415939464,0.7075784435367726,0.7926412789993064,0.7245724342198416,0.5083785095058267
187,0.7676570048309178,0.611663193174019,0.7075783528783769,0.7924718488940247,0.7247375933245498,0.5083725474103741
188,0.7670783011272141,0.6112142933841099,0.707230677930791,0.7921381333830105,0.7243240487255544,0.508003423887061
189,0.7664995974235104,0.6116011021106593,0.7079260278259628,0.7921112324540246,0.7246556606094204,0.5087894730748209
190,0.7705555555555555,0.6080638779964095,0.7020154630586076,0.7918043436263322,0.7215917370425567,0.5021958291115473
191,0.7670783011272141,0.6098010394495175,0.705492212534466,0.7920585682796126,0.7230821212541189,0.5060555068749959
192,0.7664985909822866,0.6094687071858272,0.7053182390730796,0.7920740773738814,0.722792266181655,0.5058547110484799
193,0.7664985909822866,0.6099017919237952,0.7058397061652605,0.7916694887518569,0.7231648444230857,0.5064443863082276
194,0.7659188808373592,0.6105736998142878,0.7068826403496221,0.7917223884125167,0.7237443385806269,0.507622924131853
195,0.7705555555555555,0.6065287278634711,0.7001031148592919,0.791244127842934,0.7202256168239775,0.5001183334387072
196,0.7705565619967795,0.6100292687833283,0.704449640983687,0.791560160136648,0.7233309387231787,0.5048746094720001
197,0.7699758454106281,0.6106935936770289,0.7054921218760702,0.7916383190721662,0.7239099296601079,0.5060289754329532
198,0.7670783011272141,0.6089484524701259,0.7044489157165215,0.7913497839226188,0.7223369647712573,0.504884062960547
199,0.7670803140096618,0.6105239776767997,0.7063613545742328,0.7913452646865423,0.7237040914310605,0.5070435765022945
200,0.773450080515298,0.6067159583259188,0.6992337915027336,0.7909653158755529,0.7204309518324129,0.4991579927020274
201,0.7705575684380032,0.609209520686631,0.7034063441657424,0.7911019346470166,0.7225862854609292,0.5037428938821521
202,0.7705565619967794,0.6097623174586179,0.7041016034025184,0.7912435766251251,0.7230825532288915,0.5044995241226314
203,0.7693961352657004,0.6091019579959626,0.7037536564797454,0.7909326882810044,0.722502339863352,0.5040980623459957
204,0.7653401771336554,0.6092535502765147,0.705492212534466,0.7910520483103788,0.7225856374987701,0.5060603873585686
205,0.7734530998389694,0.6075790099876847,0.7002769070038868,0.7909040204552054,0.7211776179771102,0.5003152671466147
206,0.7705575684380032,0.6110632160855397,0.7056656420454782,0.7910100537628603,0.7242007911737955,0.5062752889312523
207,0.7688184380032207,0.6086694084885061,0.7034059815321596,0.7911486831669029,0.7220892984849684,0.5037455417019311
208,0.7682377214170693,0.6080394570213192,0.7028847864151656,0.790876220328733,0.7215505546976057,0.5031481046431511
209,0.767079307568438,0.6101065233496815,0.7058396155068648,0.7909882285374534,0.7233310099690179,0.5064670077477306
210,0.7699758454106279,0.6101055633800446,0.7047974065896687,0.7943330571994595,0.7234131586715336,0.5052466605855427
211,0.7670793075684381,0.6110421021857154,0.7070570671029873,0.7940030254733124,0.7242003591990228,0.5077779605103259
212,0.7693971417069244,0.6128953086916592,0.7084479482101221,0.7941767925753136,0.7258560472568402,0.5093190825009388
213,0.768816425120773,0.6117234645092064,0.7072307685891867,0.7940070422387331,0.7248205324809032,0.5079579107803829
214,0.7682367149758454,0.6125452532403626,0.7084474949181437,0.7940726934047052,0.7255242193855879,0.5093376846454704
215,0.7722906602254428,0.6113369887826546,0.7054925751680489,0.7943935479168017,0.724570566078941,0.5059600122100122
216,0.7682336956521739,0.6109439301542434,0.7065351467188279,0.7942025333220539,0.7241565895051729,0.5071520623669729
217,0.7722916666666667,0.6130753485841367,0.7075783528783769,0.7941681778284148,0.7260613822652756,0.5083050327624471
218,0.7711332528180354,0.6129987850439943,0.7079261184843585,0.7938433725470432,0.7259789463295343,0.5087048571033878
219,0.7705535426731078,0.6133845396102976,0.7086214683795301,0.793926353700944,0.7263100549927884,0.5094874674005938
220,0.7699728260869566,0.6112108037273222,0.7061875624296378,0.7947290528233152,0.7244051909868463,0.5067642002573509
221,0.7699748389694042,0.6122275891986129,0.7074047420505732,0.794340427019062,0.7252755466580751,0.5081485658103254
222,0.7717119565217391,0.6130382030111247,0.7077521450229719,0.7943275322721153,0.7260199126870992,0.5085054221143871
223,0.7693941223832527,0.6126036716495199,0.7080999106289535,0.7940899603963129,0.7256061521007172,0.5089175721968374
224,0.7699748389694042,0.6130677856936931,0.7084476762349351,0.7940689368740866,0.7260207031409366,0.5093038594904267
225,0.7722926731078905,0.6112509486473009,0.705318420389871,0.7950614109136026,0.7244473797730212,0.5058160150795631
226,0.7699738325281803,0.6127877335710888,0.7080998199705576,0.7943775041037604,0.7257718144260376,0.5089156591534149
227,0.7705525362318841,0.6123957172986132,0.7074044700753861,0.7942567949031777,0.7254402025421717,0.508125935438044
228,0.7711322463768115,0.6127068390889222,0.7075783528783769,0.7939372175664942,0.7257300576146353,0.5083049264195466
229,0.7705545491143316,0.6133837736461213,0.7086217403547174,0.7938220542920295,0.7263105582134003,0.509489780425741
230,0.7780837359098229,0.612873082383714,0.7051441749532974,0.7944359294417206,0.7259767909554081,0.5055526549495444
231,0.7676570048309178,0.6108158034749622,0.7065351467188279,0.7940567020885979,0.7239924368416885,0.507202919667917
232,0.7693961352657005,0.6124925718674902,0.707925937167567,0.7940381691709204,0.7254829657947978,0.5087509736285775
233,0.7705545491143319,0.612551105445379,0.7075783528783769,0.7936870899239485,0.725565401730539,0.5083331990146253
234,0.7688174315619968,0.612033638073229,0.7075784435367726,0.7936461655639312,0.7250694211958022,0.5083719072310773
