,mean_test_recall_score,mean_test_f1_score,mean_test_accuracy_score,mean_test_my_auc,mean_test_balanced_accuracy,mean_test_precision_score
0,0.42855535066531614,0.4746303498435364,0.684154911964786,0.7270238175739046,0.620283681338664,0.5343931731218202
1,0.37942065120466806,0.46090804569284494,0.7061656393326562,0.7259676033200174,0.6245451604371689,0.5973036707110738
2,0.42487165502255236,0.471286624331053,0.6861518645919906,0.6928808285209085,0.6208442359196846,0.5414885395506532
3,0.4644356716792631,0.497132458737682,0.6925568304244775,0.7107332613760685,0.6355211391429348,0.5515165077671269
4,0.44778761828082664,0.4762915152888871,0.6785411279896575,0.7060579422109693,0.6208908061374103,0.5238413287630095
5,0.43817797747361675,0.47905402721720053,0.6857545902976575,0.7132693961915061,0.6238937935416131,0.540072411668408
6,0.4356716792630877,0.47136621923469085,0.6773449764521193,0.7041946811367376,0.616934938730643,0.5222811194608578
7,0.4848799660632505,0.5067646783850374,0.6881613222211963,0.7227514739111238,0.6373348779265201,0.5465295499888513
8,0.5139512938385754,0.5154996884814524,0.684151545233478,0.7154410650423948,0.6416603316039723,0.530363874553581
9,0.3852859950306902,0.4545195891909284,0.6933518599747591,0.7116816255260012,0.6163667212390688,0.557714931882587
10,0.5088954107472144,0.5143774861667326,0.683341124911503,0.7291185063462549,0.6397329906588926,0.5255527439102318
11,0.5762451410712585,0.5583323690503742,0.695748491704374,0.7460669614371923,0.665900348313407,0.5430687047915206
12,0.03237410071942446,0.057094126425754184,0.6653329601071197,0.5955648828580808,0.5071780413507032,0.25882352941176473
13,0.05277077976607883,0.07235939071625848,0.6417215924831471,0.5541282848440732,0.49455355805120754,0.1976190476190476
14,0.4584837545126354,0.3185307589839947,0.5669070512820512,0.5934938496660961,0.5397523877668282,0.30383709039171225
15,0.6474820143884892,0.3561653134440779,0.5075361875519439,0.5221564108845619,0.5426599261131635,0.24679923336124734
16,0.004804820403604914,0.007824443354529314,0.6188816872903007,0.453071633823783,0.46546547326486554,0.021380471380471378
17,0.955531603597988,0.5019856394149284,0.367086257579955,0.4875649563284294,0.5141021381353303,0.34064436903730083
18,0.0,0.0,0.6665334402991966,0.5420464214051727,0.5,0.0
19,0.3858920084149287,0.2888466618150454,0.5659696570936067,0.5355955376200552,0.5211742324356926,0.28460797787854597
20,0.8105515587529976,0.49174890437646107,0.4495129782682304,0.5714640191447193,0.5398103139110333,0.3984335156461771
21,0.6330935251798561,0.3278623072049161,0.4516465239942131,0.43652349853944533,0.49672694277010826,0.22123538450836933
22,0.5251711987810473,0.3667278389500612,0.5572070174223535,0.5695303645852953,0.5493723861773104,0.3606230758585329
23,0.4772095680856037,0.361650546870798,0.5731888909409918,0.6479301991132237,0.5494155948536127,0.41185989620708835
