,mean_test_recall_score,mean_test_f1_score,mean_test_accuracy_score,mean_test_auc,mean_test_balanced_accuracy,mean_test_precision_score
47,0.8364583333333333,0.20352666424743102,0.7379583333333333,0.78515625,0.78515625,0.11587486503254747
48,0.8343750000000001,0.2037066283276918,0.7389166666666666,0.7846571180555557,0.7846571180555556,0.11603167901951643
49,0.8343750000000001,0.20373416160369728,0.7389583333333333,0.7846788194444444,0.7846788194444444,0.11604973447323831
50,,,,,,
51,,,,,,
52,0.8354166666666667,0.20345562705357167,0.7381666666666667,0.784765625,0.784765625,0.11584894621495838
53,,,,,,
54,,,,,,
55,0.8343750000000001,0.20375880713392233,0.739,0.7847005208333333,0.7847005208333333,0.116065574057384
56,0.8343750000000001,0.20375880713392233,0.739,0.7847005208333333,0.7847005208333333,0.116065574057384
57,0.8354166666666667,0.20345562705357167,0.7381666666666667,0.784765625,0.784765625,0.11584894621495838
58,0.8343750000000001,0.2037066283276918,0.7389166666666666,0.7846571180555557,0.7846571180555556,0.11603167901951643
59,0.8343750000000001,0.2037066283276918,0.7389166666666666,0.7846571180555557,0.7846571180555556,0.11603167901951643
60,,,,,,
61,,,,,,
62,0.834375,0.20377242471676546,0.739,0.7847005208333334,0.7847005208333333,0.11607484936864758
63,,,,,,
64,,,,,,
65,0.834375,0.20395590617660375,0.7392916666666666,0.7848524305555555,0.7848524305555555,0.11619415402469402
66,0.834375,0.20395590617660375,0.7392916666666666,0.7848524305555555,0.7848524305555555,0.11619415402469402
67,0.834375,0.20377242471676546,0.739,0.7847005208333334,0.7847005208333333,0.11607484936864758
68,0.834375,0.2038758931857589,0.7391666666666667,0.7847873263888889,0.7847873263888889,0.11614199706474593
69,0.834375,0.20384823330299282,0.7391249999999999,0.784765625,0.784765625,0.11612385649761409
70,,,,,,
71,,,,,,
72,0.834375,0.20390770741286204,0.7392083333333334,0.7848090277777778,0.7848090277777778,0.11616333320054996
73,,,,,,
74,,,,,,
75,0.834375,0.2039569077446749,0.7392916666666668,0.7848524305555555,0.7848524305555555,0.11619494627143902
76,0.834375,0.2039569077446749,0.7392916666666668,0.7848524305555555,0.7848524305555555,0.11619494627143902
77,0.834375,0.20390770741286204,0.7392083333333334,0.7848090277777778,0.7848090277777778,0.11616333320054996
78,0.834375,0.20388000361681236,0.7391666666666666,0.7847873263888889,0.7847873263888889,0.11614515964307609
79,0.834375,0.2038523217904661,0.739125,0.784765625,0.784765625,0.11612700259201227
80,,,,,,
81,,,,,,
82,0.821875,0.20583314656475393,0.74625,0.7824869791666668,0.7824869791666668,0.11766327502384426
83,,,,,,
84,,,,,,
85,0.834375,0.2039569077446749,0.7392916666666668,0.7848524305555555,0.7848524305555555,0.11619494627143902
86,0.834375,0.2039569077446749,0.7392916666666668,0.7848524305555555,0.7848524305555555,0.11619494627143902
87,0.834375,0.20390770741286204,0.7392083333333334,0.7848090277777778,0.7848090277777778,0.11616333320054996
88,0.834375,0.20393335588363246,0.7392500000000001,0.7848307291666666,0.7848307291666666,0.11617996622457182
89,0.834375,0.20385543061340053,0.7391249999999999,0.784765625,0.784765625,0.11612937289052949
