,mean_test_recall_score,mean_test_f1_score,mean_test_fbeta_score,mean_test_accuracy_score,mean_test_balanced_accuracy,mean_test_auc,mean_test_precision_score
0,0.7753721506190588,0.7116728015199255,0.7617279736405124,0.7208136321693648,0.726235726183063,0.726235726183063,0.6577097324671632
1,0.7778870069656233,0.7119321069061985,0.7637307403719348,0.7202615272378877,0.7260023903043871,0.726002390304387,0.6563301057242974
2,0.7790848649987063,0.7118187303432347,0.7646309705022446,0.7197096508581967,0.7255925600192843,0.7255925600192843,0.6552643212645178
3,0.7905577768203285,0.7228861369421551,0.7760251055249199,0.7307486259466616,0.7366525789909855,0.7366525789909855,0.6659131046153721
4,0.7927884420302185,0.7239136050396073,0.7779791403763465,0.7313009594299248,0.7374111992300654,0.7374111992300654,0.6660918991712197
5,0.7880942370565971,0.7213435140203626,0.7737731055147847,0.7295065231727131,0.7353088662984224,0.7353088662984224,0.6650223855023258
6,0.8030302506029139,0.7207524746333861,0.7850979190757148,0.7234369495711149,0.7313884240935493,0.7313884240935493,0.6538219428822907
7,0.8015076011546993,0.7190831086860557,0.7835369350088253,0.7216427418656897,0.7296313795282658,0.7296313795282658,0.6520876929118378
8,0.8058056594557692,0.7197864930781335,0.7869940629698712,0.7212292916844937,0.7296644038499691,0.7296644038499691,0.6503706812871008
9,0.8086238594416415,0.7259886902388295,0.7906197436005078,0.7288178966409592,0.7368018977295819,0.7368018977295819,0.658717774109058
10,0.8067747226462231,0.7252550523697007,0.7890318646350739,0.7284039131722622,0.7362351852709291,0.7362351852709291,0.6587346260299995
11,0.812054517694717,0.7262627769051362,0.7933034740356051,0.7279895487839216,0.7363846239491523,0.7363846239491523,0.6569272607413746
12,0.8002218349600099,0.7179507762417137,0.7822832917307685,0.7205390652902364,0.7284954655003715,0.7284954655003715,0.6510887646971644
13,0.7959133219633245,0.7174197149372642,0.7788546893550737,0.7212283774773491,0.7286785748574199,0.7286785748574199,0.6531290343063041
14,0.8001818363500197,0.7180101324215922,0.7822698486106712,0.720676501097658,0.7285581596207643,0.7285581596207643,0.6511910997805318
15,0.8058491361085052,0.7245143613012511,0.7881493152891803,0.7277133820422901,0.7355242594848103,0.7355242594848102,0.6581220152093622
16,0.8054655259128014,0.7256421861961391,0.788116810230264,0.7293707634117235,0.7369595965253127,0.7369595965253127,0.6602815839581644
17,0.8049526086176781,0.7240186980442332,0.7873389248284535,0.727299398573593,0.7350789721271229,0.7350789721271229,0.6579528777267047
18,0.8114281647509509,0.728090028042907,0.7932532359640561,0.7306135518410304,0.7387171832451572,0.7387171832451572,0.6603853518277815
19,0.8064426600197305,0.7255424828952903,0.788837898047066,0.7288188870320326,0.7365728229151736,0.7365728229151736,0.6594875133905294
20,0.8043116296881767,0.7237644339975255,0.7867887529120153,0.7271626484215299,0.7349027986225263,0.7349027986225263,0.6579575693084947
21,0.8133283642480971,0.7320693394592366,0.7956560796383685,0.7354418606918963,0.7432395076153175,0.7432395076153175,0.6656361801264827
22,0.8092362338575925,0.728602091679226,0.7917064064638438,0.7321307547816082,0.7398482208488122,0.739848220848812,0.6626258810037262
23,0.8101898764692642,0.7291640629949154,0.792562521019772,0.7325444335145901,0.7403191650508134,0.7403191650508134,0.6629652547427201
24,0.7769463324694131,0.711691807638088,0.7629501650857851,0.7202613748700303,0.7258874141613588,0.7258874141613588,0.6565903259993687
25,0.7787454247031126,0.7126238240813055,0.7645546963802732,0.7209522869196461,0.7266769960795386,0.7266769960795386,0.6568729212091883
26,0.7719612364820795,0.7085397951057149,0.7583784155295109,0.7177773978739199,0.7231515944602689,0.7231515944602689,0.6547975395245216
27,0.7915143796575316,0.722925636519989,0.7767725871882397,0.7304725353889585,0.7365255193045099,0.7365255193045099,0.6652935468123922
28,0.7902895140246468,0.7226228011780549,0.7757594631793295,0.7304726115728872,0.7364190924500242,0.7364190924500242,0.6656418142662542
29,0.7887540893855507,0.7220447512804933,0.7744424740159441,0.730196368647327,0.7360126006105532,0.7360126006105532,0.6657514481005946
30,0.807667980185956,0.721593845127619,0.7888430914911266,0.7230236517577766,0.7314783724412339,0.731478372441234,0.6521382434661926
31,0.8051395311607364,0.7212026658892086,0.7868230658151293,0.7234371019389724,0.7315553776076175,0.7315553776076175,0.6531260815781635
32,0.8042714762154051,0.7194837108007754,0.7857431194097204,0.7212293678684224,0.729529621173377,0.729529621173377,0.650931142594424
33,0.8095731226715417,0.7261453563942752,0.7913814847958915,0.7286795466263928,0.7367608476736638,0.7367608476736638,0.658355470625563
34,0.8082978340671945,0.7252227224174064,0.7901878153263643,0.7278516558729277,0.7358738315121938,0.7358738315121938,0.6576789559495073
35,0.8107672410531185,0.7266190634130864,0.7924107490181725,0.7289562466555255,0.7371102084112486,0.7371102084112486,0.6583167547398919
36,0.7983571937345572,0.717585360609086,0.7807694301973283,0.7206771105690878,0.7284329136533486,0.7284329136533486,0.6517328963647486
37,0.7977559747010122,0.7181688607335102,0.7804403476616438,0.7216427418656896,0.7292395496637638,0.7292395496637638,0.653148283980767
38,0.7977787806765508,0.717851128818225,0.7803878848830371,0.721228377477349,0.728877497199504,0.728877497199504,0.6525706518268062
39,0.8039581650753144,0.7223300824456198,0.786186076875534,0.7253675265089599,0.7332072496385227,0.7332072496385227,0.6557730502834589
40,0.8054944300969107,0.7244187529731423,0.7878581819185444,0.7277134582262187,0.735445151927683,0.735445151927683,0.6581794755820928
41,0.8011890931450636,0.7223424842683449,0.7840706331674214,0.7263335387252052,0.7338037206480126,0.7338037206480126,0.6576357012664142
42,0.8092320474004009,0.7257332241859836,0.7910147517751415,0.7281293462931339,0.7362419816420634,0.7362419816420633,0.6579609525348689
43,0.8123688392471613,0.727818794749822,0.7939084546048538,0.7299227159753433,0.7381671068706792,0.738167106870679,0.6593122151995163
44,0.8098820467022058,0.7273023456276754,0.7918835301332481,0.7300611421738383,0.7380623959282077,0.7380623959282075,0.6601177266926975
45,0.8136198569302759,0.7313159097205251,0.7956987596523408,0.7343381079325145,0.7422777499235114,0.7422777499235114,0.664212676124167
46,0.8129719623044303,0.731142948028241,0.7951662418293486,0.7343385650360867,0.7422091160027806,0.7422091160027806,0.6643291666602582
47,0.8145777088938662,0.7312384512375121,0.7964123069272467,0.7339238959120313,0.7420183302262454,0.7420183302262454,0.663454045411268
48,0.7784413497546323,0.7123540742515327,0.7642568032575799,0.7206760439940857,0.7263962244292824,0.7263962244292824,0.6566412956005673
49,0.7800079532836499,0.7131924910804127,0.7656556475210673,0.7212276918219904,0.7270468468257417,0.7270468468257417,0.6569683708515677
50,0.7759683657076386,0.71078826903195,0.76199075475355,0.7194338650362087,0.7250349087535981,0.7250349087535981,0.6557293189001419
51,0.7915143796575316,0.7236446881809117,0.7769390632649265,0.7314383952373464,0.737391184259202,0.7373911842592022,0.6665080777534218
52,0.7896441099239202,0.7228586379134548,0.7753149879277217,0.7310247926882931,0.736838053130052,0.736838053130052,0.6665103510602765
53,0.7927411341470688,0.7248676291840471,0.7781660370755112,0.7326805741952235,0.7386263910395974,0.7386263910395974,0.6677175233867945
54,0.8064387122765727,0.7213027978662521,0.7878344512164835,0.7230233470220617,0.7313526478772459,0.7313526478772459,0.6524711012263533
55,0.8083114954300301,0.7222565157391976,0.7894929055261849,0.7237133448645328,0.7321681609938206,0.7321681609938206,0.6527989577409232
56,0.8058238473355026,0.721761521735788,0.7874731468297086,0.7238517710630279,0.7320525420791354,0.7320525420791355,0.6536336940585242
