,test_auc,test_f1_score,test_fbeta_score,test_accuracy_score,test_balanced_accuracy,test_precision_score,test_recall_score
0,0.7563815133931188,0.5620437956204379,0.5789473684210527,0.6927016645326505,0.6659413281753708,0.5422535211267606,0.5833333333333334
1,0.8145393926215844,0.6372881355932204,0.6836363636363636,0.7259923175416133,0.7189896354279917,0.5875,0.6962962962962963
2,0.8113267406410077,0.622568093385214,0.6617038875103392,0.7516005121638925,0.7293204574647538,0.5797101449275363,0.6722689075630253
3,0.7929418954015379,0.642016806722689,0.6953039679650527,0.7269230769230769,0.7229246538967983,0.5858895705521472,0.7100371747211895
