,test_auc,test_f1_score,test_fbeta_score,test_accuracy_score,test_balanced_accuracy,test_precision_score,test_recall_score
0,0.8116301384604349,0.6063193851409052,0.6599739728574084,0.7436040044493882,0.7234587607910659,0.5503875968992248,0.6749049429657795
1,0.8181319153112044,0.624014022787029,0.6881886719505124,0.7614015572858732,0.7445965506243714,0.5588697017268446,0.7063492063492064
2,0.8083706869592411,0.6016666666666666,0.6636029411764706,0.7340011129660545,0.7186244434185641,0.5388059701492537,0.6811320754716981
3,0.7983263539921832,0.6255924170616113,0.6554121151936445,0.7362270450751253,0.7179082914572864,0.5919282511210763,0.6633165829145728
