,mean_test_recall_score,mean_test_f1_score,mean_test_fbeta_score,mean_test_accuracy_score,mean_test_balanced_accuracy,mean_test_auc,mean_test_precision_score
107,0.711451552098275,0.7065800394156008,0.7102675361176655,0.7380952380952381,0.7356332110302771,0.7356332110302771,0.70432676258824
108,0.7273902129537682,0.7286625356557191,0.7275338979450263,0.761904761904762,0.7576655208649578,0.7576655208649578,0.7313949130053449
109,0.7273902129537682,0.7286625356557191,0.7275338979450263,0.761904761904762,0.7576655208649578,0.7576655208649578,0.7313949130053449
110,0.7273902129537682,0.7286625356557191,0.7275338979450263,0.761904761904762,0.7576655208649578,0.7576655208649578,0.7313949130053449
111,0.7353012707344881,0.7365004315717709,0.7354222537510904,0.7678571428571428,0.7643949358768067,0.7643949358768066,0.7392046213484629
112,0.7353012707344881,0.7365004315717709,0.7354222537510904,0.7678571428571428,0.7643949358768067,0.7643949358768066,0.7392046213484629
113,0.7353012707344881,0.7365004315717709,0.7354222537510904,0.7678571428571428,0.7643949358768067,0.7643949358768066,0.7392046213484629
114,0.7598596859023871,0.7488630932599027,0.7575404727406789,0.7748015873015873,0.7731005877728466,0.7731005877728465,0.7392728625348203
115,0.7598596859023871,0.7522014542453226,0.758242930921143,0.7787698412698413,0.7765728099950687,0.7765728099950688,0.7455507537684638
116,0.7598596859023871,0.7522014542453226,0.758242930921143,0.7787698412698413,0.7765728099950687,0.7765728099950688,0.7455507537684638
117,0.7466215657067196,0.7422914389138271,0.7456223966060678,0.7708333333333334,0.7682846617555442,0.7682846617555442,0.739585138052416
118,0.7466215657067196,0.7422914389138271,0.7456223966060678,0.7708333333333334,0.7682846617555442,0.7682846617555442,0.739585138052416
119,0.7466215657067196,0.7422914389138271,0.7456223966060678,0.7708333333333334,0.7682846617555442,0.7682846617555442,0.739585138052416
120,,,,,,,
121,,,,,,,
122,,,,,,,
123,,,,,,,
124,,,,,,,
125,,,,,,,
126,,,,,,,
127,,,,,,,
128,,,,,,,
129,,,,,,,
130,,,,,,,
131,,,,,,,
132,,,,,,,
133,,,,,,,
134,,,,,,,
135,,,,,,,
136,,,,,,,
137,,,,,,,
138,,,,,,,
139,,,,,,,
140,,,,,,,
141,,,,,,,
142,,,,,,,
