,mean_test_recall_score,mean_test_f1_score,mean_test_accuracy_score,mean_test_precision_score,mean_test_auc,mean_test_fbeta_score,mean_test_balanced_accuracy
0,0.784439214897484,0.7551136218624408,0.7740802161917055,0.7280096300692023,0.852538382904753,0.7783828699486227,0.7751488593857094
