,mean_test_recall_score,mean_test_f1_score,mean_test_accuracy_score,mean_test_precision_score,mean_test_auc,mean_test_fbeta_score,mean_test_balanced_accuracy
0,0.7795211962634265,0.7724494282486445,0.7966269841269842,0.7704251651494494,0.7967373477867992,0.7776650970079775,0.7967373477867992
