,mean_test_recall_score,mean_test_f1_score,mean_test_accuracy_score,mean_test_precision_score,mean_test_auc,mean_test_fbeta_score,mean_test_balanced_accuracy
0,0.700730797912006,0.7258870367638788,0.7658730158730158,0.7549802559912854,0.759279013277587,0.7054831010707301,0.759279013277587
